GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC04_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC04_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC04_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC20,HC02_VC20,HC03_VC20,HC04_VC20,HC01_VC23,HC02_VC23,HC03_VC23,HC04_VC23,HC01_VC26,HC02_VC26,HC03_VC26,HC04_VC26,HC01_VC27,HC02_VC27,HC03_VC27,HC04_VC27,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC37,HC02_VC37,HC03_VC37,HC04_VC37,HC01_VC38,HC02_VC38,HC03_VC38,HC04_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC04_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC04_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC04_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC04_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC69,HC02_VC69,HC03_VC69,HC04_VC69,HC01_VC70,HC02_VC70,HC03_VC70,HC04_VC70,HC01_VC71,HC02_VC71,HC03_VC71,HC04_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC04_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC04_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC04_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC04_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98,HC01_VC99,HC02_VC99,HC03_VC99,HC04_VC99,HC01_VC100,HC02_VC100,HC03_VC100,HC04_VC100,HC01_VC101,HC02_VC101,HC03_VC101,HC04_VC101,HC01_VC102,HC02_VC102,HC03_VC102,HC04_VC102,HC01_VC104,HC02_VC104,HC03_VC104,HC04_VC104,HC01_VC108,HC02_VC108,HC03_VC108,HC04_VC108,HC01_VC109,HC02_VC109,HC03_VC109,HC04_VC109,HC01_VC110,HC02_VC110,HC03_VC110,HC04_VC110
8600000US21224,21224,ZCTA5 21224,49714,1777,49714,,24769,1087,49.8,1.2,24945,1074,50.2,1.2,3949,429,7.9,0.8,2546,337,5.1,0.6,2248,335,4.5,0.6,2038,337,4.1,0.6,3258,411,6.6,0.8,13082,843,26.3,1.3,7032,583,14.1,1.0,5480,437,11.0,0.9,2585,354,5.2,0.7,2303,257,4.6,0.5,2827,286,5.7,0.6,1598,240,3.2,0.5,768,140,1.5,0.3,32.9,0.7,,,39830,1390,80.1,1.3,38493,1326,77.4,1.4,6545,379,13.2,0.9,5193,331,10.4,0.8,39830,1390,39830,,19914,938,50.0,1.4,19916,819,50.0,1.4,5193,331,5193,,2133,209,41.1,2.9,3060,236,58.9,2.9,49714,1777,49714,,48344,1747,97.2,0.6,1370,322,2.8,0.6,48344,1747,97.2,0.6,35274,1446,71.0,2.3,8947,1106,18.0,2.0,292,196,0.6,0.4,108,133,0.2,0.3,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,767,250,1.5,0.5,209,122,0.4,0.2,171,101,0.3,0.2,57,48,0.1,0.1,11,13,0.0,0.1,87,52,0.2,0.1,9,13,0.0,0.1,223,160,0.4,0.3,2,6,0.0,0.1,2,6,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,3062,692,6.2,1.3,1370,322,2.8,0.6,433,153,0.9,0.3,326,196,0.7,0.4,178,86,0.4,0.2,111,96,0.2,0.2,49714,1777,49714,,36395,1480,73.2,2.3,9605,1114,19.3,2.0,923,336,1.9,0.7,1147,269,2.3,0.5,110,104,0.2,0.2,3130,688,6.3,1.3,49714,1777,49714,,9138,1072,18.4,1.8,3605,776,7.3,1.5,476,211,1.0,0.4,165,127,0.3,0.3,4892,792,9.8,1.5,40576,1386,81.6,1.8,30202,1164,60.8,2.2,8049,887,16.2,1.7,180,119,0.4,0.2,759,248,1.5,0.5,2,6,0.0,0.1,254,223,0.5,0.4,1130,297,2.3,0.6,15,17,0.0,0.1,1115,291,2.2,0.6,22908,311,,,34414,1119,34414,,16388,770,47.6,1.6,18026,788,52.4,1.6
8600000US21225,21225,ZCTA5 21225,33388,1308,33388,,15773,800,47.2,1.3,17615,773,52.8,1.3,2630,414,7.9,1.2,2676,382,8.0,1.0,2283,331,6.8,0.9,2053,321,6.1,0.9,2252,327,6.7,1.0,4811,478,14.4,1.2,4252,441,12.7,1.2,5131,447,15.4,1.4,2136,316,6.4,0.9,1527,284,4.6,0.8,2232,222,6.7,0.7,1009,148,3.0,0.4,396,100,1.2,0.3,35.0,1.3,,,24605,900,73.7,1.5,23315,870,69.8,1.4,4384,297,13.1,1.0,3637,224,10.9,0.8,24605,900,24605,,11103,642,45.1,1.6,13502,537,54.9,1.6,3637,224,3637,,1535,162,42.2,3.7,2102,192,57.8,3.7,33388,1308,33388,,32018,1263,95.9,1.1,1370,395,4.1,1.1,32018,1263,95.9,1.1,15199,852,45.5,2.4,14423,1009,43.2,2.4,192,124,0.6,0.4,31,55,0.1,0.2,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,746,274,2.2,0.8,160,119,0.5,0.4,132,131,0.4,0.4,293,207,0.9,0.6,0,25,0.0,0.1,43,44,0.1,0.1,0,25,0.0,0.1,118,77,0.4,0.2,7,16,0.0,0.1,7,16,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,1451,548,4.3,1.6,1370,395,4.1,1.1,933,341,2.8,1.0,107,102,0.3,0.3,102,66,0.3,0.2,14,22,0.0,0.1,33388,1308,33388,,16438,943,49.2,2.5,15573,1032,46.6,2.3,399,200,1.2,0.6,862,288,2.6,0.8,19,24,0.1,0.1,1553,565,4.7,1.6,33388,1308,33388,,2894,660,8.7,1.9,643,330,1.9,1.0,521,227,1.6,0.7,71,81,0.2,0.2,1659,558,5.0,1.6,30494,1238,91.3,1.9,13997,811,41.9,2.3,14236,1001,42.6,2.4,182,124,0.5,0.4,746,274,2.2,0.8,7,16,0.0,0.1,118,101,0.4,0.3,1208,389,3.6,1.1,22,20,0.1,0.1,1186,393,3.6,1.1,14075,214,,,23009,848,23009,,10223,542,44.4,1.5,12786,560,55.6,1.5
8600000US21226,21226,ZCTA5 21226,7824,1044,7824,,3741,554,47.8,4.4,4083,693,52.2,4.4,921,368,11.8,4.0,575,206,7.3,2.3,703,244,9.0,2.6,342,186,4.4,2.2,377,135,4.8,1.6,1309,304,16.7,4.0,986,307,12.6,3.4,1181,311,15.1,3.5,416,118,5.3,1.8,308,139,3.9,1.7,441,120,5.6,1.5,203,108,2.6,1.4,62,58,0.8,0.7,33.0,2.7,,,5472,580,69.9,4.9,5216,559,66.7,4.9,903,232,11.5,2.8,706,171,9.0,2.2,5472,580,5472,,2514,355,45.9,3.9,2958,365,54.1,3.9,706,171,706,,302,93,42.8,11.0,404,139,57.2,11.0,7824,1044,7824,,7684,1037,98.2,1.3,140,105,1.8,1.3,7684,1037,98.2,1.3,6097,844,77.9,7.3,1336,662,17.1,7.4,0,17,0.0,0.4,0,17,0.0,0.4,0,17,0.0,0.4,0,17,0.0,0.4,0,17,0.0,0.4,108,97,1.4,1.3,0,17,0.0,0.4,0,17,0.0,0.4,50,70,0.6,0.9,0,17,0.0,0.4,0,17,0.0,0.4,0,17,0.0,0.4,58,83,0.7,1.1,0,17,0.0,0.4,0,17,0.0,0.4,0,17,0.0,0.4,0,17,0.0,0.4,0,17,0.0,0.4,143,98,1.8,1.3,140,105,1.8,1.3,33,39,0.4,0.5,62,79,0.8,1.0,0,17,0.0,0.4,0,17,0.0,0.4,7824,1044,7824,,6205,863,79.3,7.6,1414,667,18.1,7.4,62,79,0.8,1.0,108,97,1.4,1.3,0,17,0.0,0.4,188,133,2.4,1.8,7824,1044,7824,,158,130,2.0,1.7,93,103,1.2,1.3,0,17,0.0,0.4,0,17,0.0,0.4,65,52,0.8,0.7,7666,1052,98.0,1.7,6097,844,77.9,7.3,1336,662,17.1,7.4,0,17,0.0,0.4,108,97,1.4,1.3,0,17,0.0,0.4,17,28,0.2,0.4,108,92,1.4,1.2,0,17,0.0,0.4,108,92,1.4,1.2,3122,221,,,5364,588,5364,,2470,360,46.0,4.1,2894,372,54.0,4.1
8600000US21227,21227,ZCTA5 21227,34908,1273,34908,,17319,827,49.6,1.7,17589,897,50.4,1.7,2850,474,8.2,1.3,2454,346,7.0,0.9,2033,320,5.8,0.9,1601,264,4.6,0.7,1903,339,5.5,0.9,7056,669,20.2,1.8,4333,512,12.4,1.3,4280,426,12.3,1.2,2309,312,6.6,0.9,1821,219,5.2,0.6,2249,238,6.4,0.7,1460,200,4.2,0.6,559,155,1.6,0.4,33.9,1.3,,,26513,873,76.0,1.3,25621,840,73.4,1.3,5354,336,15.3,1.1,4268,274,12.2,0.9,26513,873,26513,,13070,658,49.3,1.7,13443,596,50.7,1.7,4268,274,4268,,1851,191,43.4,3.5,2417,213,56.6,3.5,34908,1273,34908,,33616,1312,96.3,1.3,1292,453,3.7,1.3,33616,1312,96.3,1.3,25255,1020,72.3,2.5,5673,897,16.3,2.3,29,29,0.1,0.1,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,1778,514,5.1,1.5,163,178,0.5,0.5,383,274,1.1,0.8,332,231,1.0,0.7,8,12,0.0,0.1,234,165,0.7,0.5,153,114,0.4,0.3,505,284,1.4,0.8,40,44,0.1,0.1,0,25,0.0,0.1,40,44,0.1,0.1,0,25,0.0,0.1,0,25,0.0,0.1,841,365,2.4,1.0,1292,453,3.7,1.3,764,368,2.2,1.0,125,80,0.4,0.2,282,199,0.8,0.6,36,59,0.1,0.2,34908,1273,34908,,26448,1066,75.8,2.6,6506,933,18.6,2.3,231,118,0.7,0.3,2075,557,5.9,1.6,50,45,0.1,0.1,908,372,2.6,1.1,34908,1273,34908,,4135,866,11.8,2.4,1100,452,3.2,1.3,313,175,0.9,0.5,25,22,0.1,0.1,2697,851,7.7,2.4,30773,1269,88.2,2.4,22697,909,65.0,2.7,5233,886,15.0,2.3,29,29,0.1,0.1,1778,514,5.1,1.5,40,44,0.1,0.1,23,25,0.1,0.1,973,314,2.8,0.9,19,26,0.1,0.1,954,312,2.7,0.9,13405,218,,,23594,854,23594,,11445,604,48.5,1.7,12149,564,51.5,1.7
8600000US21228,21228,ZCTA5 21228,49577,1479,49577,,23890,969,48.2,1.1,25687,878,51.8,1.1,2999,407,6.0,0.7,2600,308,5.2,0.6,2978,431,6.0,0.8,2576,433,5.2,0.8,2715,405,5.5,0.8,7390,717,14.9,1.3,5619,508,11.3,0.9,7289,537,14.7,1.1,3229,351,6.5,0.7,3229,360,6.5,0.7,3850,326,7.8,0.7,2801,391,5.6,0.8,2302,248,4.6,0.5,41.5,1.5,,,39142,1104,79.0,1.2,37821,1018,76.3,1.3,10919,604,22.0,1.2,8953,519,18.1,1.1,39142,1104,39142,,18570,793,47.4,1.3,20572,705,52.6,1.3,8953,519,8953,,3571,317,39.9,2.3,5382,348,60.1,2.3,49577,1479,49577,,48667,1529,98.2,0.5,910,255,1.8,0.5,48667,1529,98.2,0.5,33562,1193,67.7,2.2,10546,1053,21.3,1.8,216,155,0.4,0.3,9,15,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,3315,712,6.7,1.4,850,437,1.7,0.9,898,417,1.8,0.8,196,158,0.4,0.3,30,36,0.1,0.1,342,177,0.7,0.4,326,285,0.7,0.6,673,470,1.4,0.9,68,75,0.1,0.2,0,25,0.0,0.1,68,75,0.1,0.2,0,25,0.0,0.1,0,25,0.0,0.1,960,439,1.9,0.9,910,255,1.8,0.5,420,229,0.8,0.5,118,80,0.2,0.2,168,92,0.3,0.2,47,32,0.1,0.1,49577,1479,49577,,34356,1162,69.3,2.3,11126,1064,22.4,1.8,436,187,0.9,0.4,3545,733,7.2,1.4,95,78,0.2,0.2,984,441,2.0,0.9,49577,1479,49577,,2666,769,5.4,1.5,600,377,1.2,0.8,166,104,0.3,0.2,34,50,0.1,0.1,1866,681,3.8,1.3,46911,1335,94.6,1.5,31816,1035,64.2,2.3,10506,1051,21.2,1.8,216,155,0.4,0.3,3296,706,6.6,1.4,68,75,0.1,0.2,161,143,0.3,0.3,848,251,1.7,0.5,0,25,0.0,0.1,848,251,1.7,0.5,19680,312,,,37002,1110,37002,,17291,751,46.7,1.3,19711,701,53.3,1.3
8600000US21229,21229,ZCTA5 21229,46986,1624,46986,,22195,929,47.2,1.1,24791,1012,52.8,1.1,3457,505,7.4,1.0,3056,391,6.5,0.8,2897,400,6.2,0.8,3145,395,6.7,0.8,3154,430,6.7,0.8,7274,643,15.5,1.2,5531,474,11.8,1.0,6083,528,12.9,1.1,3482,380,7.4,0.9,2994,344,6.4,0.7,3036,287,6.5,0.6,2138,229,4.6,0.5,739,157,1.6,0.3,35.8,1.2,,,35660,1138,75.9,1.3,33774,1040,71.9,1.4,7621,396,16.2,0.9,5913,351,12.6,0.9,35660,1138,35660,,16228,711,45.5,1.2,19432,715,54.5,1.2,5913,351,5913,,2304,228,39.0,3.1,3609,285,61.0,3.1,46986,1624,46986,,45481,1491,96.8,1.0,1505,495,3.2,1.0,45481,1491,96.8,1.0,8204,733,17.5,1.4,35661,1343,75.9,1.8,31,27,0.1,0.1,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,12,19,0.0,0.1,1343,345,2.9,0.7,95,70,0.2,0.2,75,96,0.2,0.2,83,90,0.2,0.2,0,25,0.0,0.1,85,82,0.2,0.2,20,40,0.0,0.1,985,297,2.1,0.6,23,42,0.0,0.1,23,42,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,219,117,0.5,0.2,1505,495,3.2,1.0,574,285,1.2,0.6,219,133,0.5,0.3,211,224,0.4,0.5,275,229,0.6,0.5,46986,1624,46986,,9348,890,19.9,1.6,36669,1462,78.0,1.6,647,285,1.4,0.6,1600,413,3.4,0.9,61,64,0.1,0.1,273,137,0.6,0.3,46986,1624,46986,,1105,373,2.4,0.8,285,185,0.6,0.4,335,232,0.7,0.5,34,45,0.1,0.1,451,188,1.0,0.4,45881,1589,97.6,0.8,7827,742,16.7,1.4,35316,1337,75.2,1.9,31,27,0.1,0.1,1343,345,2.9,0.7,23,42,0.0,0.1,107,83,0.2,0.2,1234,424,2.6,0.9,0,25,0.0,0.1,1234,424,2.6,0.9,20442,227,,,34350,1164,34350,,15530,708,45.2,1.2,18820,735,54.8,1.2
8600000US21230,21230,ZCTA5 21230,33829,1108,33829,,16808,739,49.7,1.5,17021,776,50.3,1.5,1764,289,5.2,0.8,1576,290,4.7,0.8,1518,246,4.5,0.7,1064,240,3.1,0.7,2708,340,8.0,1.0,10117,584,29.9,1.7,4602,402,13.6,1.1,3667,367,10.8,1.0,2114,287,6.2,0.8,1512,286,4.5,0.9,1698,191,5.0,0.6,1110,174,3.3,0.5,379,104,1.1,0.3,32.4,0.6,,,28138,823,83.2,1.4,27572,799,81.5,1.5,3949,293,11.7,0.9,3187,214,9.4,0.7,28138,823,28138,,13844,673,49.2,1.8,14294,640,50.8,1.8,3187,214,3187,,1298,167,40.7,4.4,1889,182,59.3,4.4,33829,1108,33829,,33146,1076,98.0,0.6,683,194,2.0,0.6,33146,1076,98.0,0.6,22084,814,65.3,1.9,9424,802,27.9,2.0,48,52,0.1,0.2,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,1226,257,3.6,0.8,244,115,0.7,0.3,264,142,0.8,0.4,193,118,0.6,0.3,9,14,0.0,0.1,319,137,0.9,0.4,70,53,0.2,0.2,127,66,0.4,0.2,11,23,0.0,0.1,11,23,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,353,229,1.0,0.7,683,194,2.0,0.6,243,107,0.7,0.3,102,71,0.3,0.2,172,76,0.5,0.2,25,23,0.1,0.1,33829,1108,33829,,22719,867,67.2,1.9,9718,796,28.7,1.9,190,95,0.6,0.3,1421,257,4.2,0.8,11,23,0.0,0.1,471,268,1.4,0.8,33829,1108,33829,,1740,428,5.1,1.2,326,180,1.0,0.5,416,208,1.2,0.6,18,20,0.1,0.1,980,346,2.9,1.0,32089,1066,94.9,1.2,21014,806,62.1,2.0,9250,784,27.3,1.9,17,20,0.1,0.1,1226,257,3.6,0.8,11,23,0.0,0.1,8,12,0.0,0.1,563,164,1.7,0.5,20,17,0.1,0.1,543,163,1.6,0.5,17225,316,,,26885,805,26885,,12977,601,48.3,1.8,13908,644,51.7,1.8
8600000US21231,21231,ZCTA5 21231,17047,866,17047,,8394,628,49.2,2.0,8653,466,50.8,2.0,977,179,5.7,1.0,599,144,3.5,0.8,664,183,3.9,1.0,791,240,4.6,1.4,1131,250,6.6,1.4,5778,486,33.9,2.2,2170,317,12.7,1.7,1836,289,10.8,1.6,1244,264,7.3,1.5,687,157,4.0,0.9,658,139,3.9,0.8,395,115,2.3,0.7,117,54,0.7,0.3,31.7,0.7,,,14388,777,84.4,1.7,13804,724,81.0,2.5,1582,219,9.3,1.2,1170,167,6.9,1.0,14388,777,14388,,6886,556,47.9,1.9,7502,375,52.1,1.9,1170,167,1170,,475,129,40.6,7.3,695,99,59.4,7.3,17047,866,17047,,16728,883,98.1,0.7,319,117,1.9,0.7,16728,883,98.1,0.7,9596,811,56.3,3.2,5763,553,33.8,3.1,37,25,0.2,0.1,0,19,0.0,0.2,9,18,0.1,0.1,0,19,0.0,0.2,0,19,0.0,0.2,568,173,3.3,1.0,131,66,0.8,0.4,226,135,1.3,0.8,111,77,0.7,0.5,0,19,0.0,0.2,59,37,0.3,0.2,5,9,0.0,0.1,36,30,0.2,0.2,0,19,0.0,0.2,0,19,0.0,0.2,0,19,0.0,0.2,0,19,0.0,0.2,0,19,0.0,0.2,764,258,4.5,1.5,319,117,1.9,0.7,65,48,0.4,0.3,19,28,0.1,0.2,136,76,0.8,0.5,17,25,0.1,0.1,17047,866,17047,,9878,795,57.9,3.1,5907,560,34.7,3.1,126,92,0.7,0.5,738,193,4.3,1.2,14,21,0.1,0.1,770,259,4.5,1.5,17047,866,17047,,1760,548,10.3,2.9,517,335,3.0,1.9,221,130,1.3,0.7,48,48,0.3,0.3,974,358,5.7,2.0,15287,692,89.7,2.9,8660,567,50.8,2.6,5739,547,33.7,3.0,27,21,0.2,0.1,568,173,3.3,1.0,0,19,0.0,0.2,32,42,0.2,0.2,261,86,1.5,0.5,0,19,0.0,0.2,261,86,1.5,0.5,8734,167,,,13082,693,13082,,6211,490,47.5,2.0,6871,352,52.5,2.0
8600000US21234,21234,ZCTA5 21234,69764,1659,69764,,32052,1083,45.9,1.1,37712,1138,54.1,1.1,4340,448,6.2,0.6,4407,519,6.3,0.7,3406,446,4.9,0.6,3541,433,5.1,0.6,4444,410,6.4,0.6,10595,825,15.2,1.2,8154,603,11.7,0.8,9685,580,13.9,0.8,4888,414,7.0,0.6,4441,385,6.4,0.6,5091,339,7.3,0.5,3842,454,5.5,0.6,2930,405,4.2,0.6,40.2,0.9,,,55479,1126,79.5,1.0,53353,1122,76.5,1.2,14298,677,20.5,0.9,11863,593,17.0,0.8,55479,1126,55479,,25165,838,45.4,1.0,30314,766,54.6,1.0,11863,593,11863,,4631,364,39.0,2.2,7232,425,61.0,2.2,69764,1659,69764,,68347,1638,98.0,0.4,1417,317,2.0,0.4,68347,1638,98.0,0.4,44776,1171,64.2,1.7,19040,1131,27.3,1.2,76,35,0.1,0.1,0,28,0.0,0.1,9,13,0.0,0.1,0,28,0.0,0.1,8,15,0.0,0.1,3723,639,5.3,0.9,789,290,1.1,0.4,491,211,0.7,0.3,843,371,1.2,0.5,55,52,0.1,0.1,349,138,0.5,0.2,522,312,0.7,0.4,674,389,1.0,0.6,9,16,0.0,0.1,0,28,0.0,0.1,9,16,0.0,0.1,0,28,0.0,0.1,0,28,0.0,0.1,723,308,1.0,0.4,1417,317,2.0,0.4,424,215,0.6,0.3,268,142,0.4,0.2,319,145,0.5,0.2,112,128,0.2,0.2,69764,1659,69764,,45984,1143,65.9,1.7,19710,1238,28.3,1.4,516,217,0.7,0.3,4123,646,5.9,0.9,37,43,0.1,0.1,897,332,1.3,0.5,69764,1659,69764,,2443,584,3.5,0.8,695,297,1.0,0.4,311,187,0.4,0.3,81,51,0.1,0.1,1356,513,1.9,0.7,67321,1719,96.5,0.8,43265,1221,62.0,1.7,18928,1134,27.1,1.3,63,32,0.1,0.1,3714,637,5.3,0.9,9,16,0.0,0.1,122,71,0.2,0.1,1220,289,1.7,0.4,69,45,0.1,0.1,1151,283,1.6,0.4,31209,297,,,51958,1149,51958,,23362,837,45.0,1.1,28596,797,55.0,1.1
8600000US21236,21236,ZCTA5 21236,37843,1282,37843,,17379,881,45.9,1.5,20464,799,54.1,1.5,2562,340,6.8,0.9,2081,351,5.5,0.9,1945,333,5.1,0.8,2283,350,6.0,0.9,2158,322,5.7,0.8,5710,675,15.1,1.6,5072,450,13.4,1.1,5556,496,14.7,1.2,2795,290,7.4,0.8,2421,331,6.4,0.9,2896,312,7.7,0.8,1469,201,3.9,0.5,895,161,2.4,0.4,39.1,1.5,,,29690,988,78.5,1.3,28497,914,75.3,1.4,6868,484,18.1,1.4,5260,367,13.9,1.0,29690,988,29690,,13504,678,45.5,1.3,16186,563,54.5,1.3,5260,367,5260,,2088,243,39.7,3.3,3172,261,60.3,3.3,37843,1282,37843,,36743,1256,97.1,0.9,1100,347,2.9,0.9,36743,1256,97.1,0.9,27426,1168,72.5,2.6,4965,810,13.1,2.0,112,79,0.3,0.2,12,14,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,3624,721,9.6,1.8,809,365,2.1,1.0,396,180,1.0,0.5,1135,448,3.0,1.2,0,25,0.0,0.1,301,205,0.8,0.5,194,138,0.5,0.4,789,416,2.1,1.1,13,18,0.0,0.1,5,10,0.0,0.1,8,14,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,603,405,1.6,1.1,1100,347,2.9,0.9,222,157,0.6,0.4,174,108,0.5,0.3,234,137,0.6,0.4,104,86,0.3,0.2,37843,1282,37843,,28159,1252,74.4,2.7,5436,831,14.4,2.0,493,216,1.3,0.6,4040,752,10.7,1.9,51,46,0.1,0.1,862,440,2.3,1.2,37843,1282,37843,,1472,413,3.9,1.1,286,292,0.8,0.8,180,113,0.5,0.3,30,32,0.1,0.1,976,301,2.6,0.8,36371,1324,96.1,1.1,26772,1228,70.7,2.7,4815,800,12.7,2.0,93,59,0.2,0.2,3600,716,9.5,1.8,13,18,0.0,0.1,216,262,0.6,0.7,862,261,2.3,0.7,76,76,0.2,0.2,786,255,2.1,0.7,16337,299,,,28002,1023,28002,,12654,665,45.2,1.3,15348,585,54.8,1.3
